1627026559,8,1,2184,291.76,1348,836,273,0
1627026560,8,1,2128,313.68,1290,838,266,0
1627026561,8,1,2128,317.65,1243,885,266,0
1627026562,8,1,2120,316.05,1293,827,265,0
1627026563,8,1,2128,314.72,1321,807,266,0
1627026564,8,1,2128,313.67,1288,840,266,0
1627026565,8,1,2128,312.88,1291,837,266,0
1627026566,8,1,2136,312.25,1332,804,267,0
1627026567,8,1,2096,311.75,1297,799,262,0
1627026568,8,1,2160,311.34,1352,808,270,0
1627026569,8,1,2128,310.99,1309,819,266,0
1627026570,8,1,2128,310.69,1318,810,266,0
1627026571,8,1,2144,310.43,1324,820,268,0
1627026572,8,1,2120,310.21,1325,795,265,0
1627026573,8,1,2136,310.01,1275,861,267,0
1627026574,8,1,2136,309.84,1331,805,267,0
1627026575,8,1,2128,309.69,1297,831,266,0
1627026576,8,1,2128,309.55,1336,792,266,0
1627026577,8,1,2120,309.42,1254,866,265,0
1627026578,8,1,2136,309.31,1287,849,267,0
1627026579,8,1,2128,309.21,1297,831,266,0
1627026580,8,1,2136,309.11,1337,799,267,0
1627026581,8,1,2120,309.02,1271,849,265,0
1627026582,8,1,2136,308.94,1265,871,267,0
1627026583,8,1,2088,308.87,1264,824,261,0
1627026584,8,1,2168,308.80,1334,834,271,0
1627026585,8,1,2128,308.74,1287,841,266,0
1627026586,8,1,2136,308.68,1264,872,267,0
1627026587,8,1,2136,308.64,1294,842,267,0
1627026588,8,1,2128,308.61,1308,820,266,0
1627026589,8,1,2128,308.57,1299,829,266,0
1627026590,8,1,2128,308.52,1240,888,266,0
1627026591,8,1,2136,308.48,1291,845,267,0
1627026592,8,1,2120,308.44,1277,843,265,0
1627026593,8,1,2136,308.40,1292,844,267,0
1627026594,8,1,2128,308.38,1238,890,266,0
1627026595,8,1,2120,308.35,1249,871,265,0
1627026596,8,1,2144,308.31,1294,850,268,0
1627026598,8,1,2128,308.28,1268,860,266,0
1627026599,8,1,2128,308.25,1215,913,266,0
1627026600,8,1,2120,308.22,1249,871,265,0
1627026601,8,1,2120,308.20,1267,853,265,0
1627026602,8,1,2128,308.17,1266,862,266,0
1627026603,8,1,2112,308.14,1261,851,264,0
1627026604,8,1,2152,308.12,1240,912,269,0
1627026605,8,1,2128,308.10,1244,884,266,0
1627026606,8,1,2128,308.07,1278,850,266,0
1627026607,8,1,2136,308.05,1274,862,267,0
1627026608,8,1,2136,308.03,1230,906,267,0
1627026609,8,1,2128,308.00,1256,872,266,0
1627026610,8,1,2144,307.99,1373,771,268,0
1627026611,8,1,2128,307.99,1359,769,266,0
1627026612,8,1,2104,307.97,1316,788,263,0
1627026613,8,1,2160,307.96,1264,896,270,0
1627026614,8,1,2096,307.94,1264,832,262,0
1627026615,8,1,2168,307.93,1309,859,271,0
1627026616,8,1,2128,307.92,1236,892,266,0
1627026617,8,1,2128,307.90,1233,895,266,0
1627026618,8,1,2128,307.89,1266,862,266,0
1627026619,8,1,2104,307.87,1270,834,263,0
1627026620,8,1,2168,307.86,1268,900,271,0
1627026621,8,1,2136,307.85,1240,896,267,0
1627026622,8,1,2120,307.83,1260,860,265,0
1627026623,8,1,2136,307.82,1270,866,267,0
1627026624,8,1,2136,307.81,1248,888,267,0
1627026625,8,1,2128,307.80,1242,886,266,0
1627026626,8,1,2128,307.78,1283,845,266,0
1627026627,8,1,2136,307.77,1261,875,267,0
1627026628,8,1,2128,307.76,1261,867,266,0
1627026629,8,1,2152,307.75,1261,891,269,0
1627026630,8,1,2136,307.74,1280,856,267,0
1627026631,8,1,2128,307.73,1254,874,266,0
1627026632,8,1,2128,307.72,1288,840,266,0
1627026633,8,1,2144,307.71,1257,887,268,0
1627026634,8,1,2136,307.70,1180,956,267,0
1627026635,8,1,2128,307.70,1156,972,266,0
1627026636,8,1,2128,307.70,1131,997,266,0
1627026637,8,1,2120,307.69,1131,989,265,0
1627026638,8,1,2136,307.69,1147,989,267,0
1627026639,8,1,2128,307.68,1147,981,266,0
1627026640,8,1,2120,307.67,1127,993,265,0
1627026641,8,1,2136,307.67,1103,1033,267,0
1627026642,8,1,2128,307.66,1122,1006,266,0
1627026644,8,1,2128,307.65,1151,977,266,0
1627026645,8,1,2128,307.64,1133,995,266,0
1627026646,8,1,2128,307.64,1088,1040,266,0
1627026647,8,1,2128,307.63,1287,841,266,0
1627026648,8,1,2136,307.62,1311,825,267,0
1627026649,8,1,2120,307.61,1282,838,265,0
1627026650,8,1,2144,307.61,1318,826,268,0
1627026651,8,1,2136,307.60,1289,847,267,0
1627026652,8,1,2136,307.59,1309,827,267,0
1627026653,8,1,2136,307.59,1302,834,267,0
1627026654,8,1,2128,307.58,1292,836,266,0
1627026655,8,1,2096,307.58,1253,843,262,0
1627026656,8,1,2160,307.57,1308,852,270,0
1627026657,8,1,2136,307.56,1298,838,267,0
1627026658,8,1,2128,307.56,1322,806,266,0
1627026659,8,1,2136,307.55,1272,864,267,0
1627026660,8,1,2120,307.54,1269,851,265,0
1627026661,8,1,2152,307.54,1324,828,269,0
1627026662,8,1,2128,307.54,1321,807,266,0
1627026663,8,1,2128,307.53,1254,874,266,0
1627026664,8,1,2144,307.54,1290,854,268,0
1627026665,8,1,2120,307.53,1284,836,265,0
1627026666,8,1,2128,307.53,1314,814,266,0
1627026667,8,1,2128,307.52,1253,875,266,0
1627026668,8,1,2128,307.52,1273,855,266,0
1627026669,8,1,2136,307.51,1287,849,267,0
1627026670,8,1,2128,307.51,1307,821,266,0
1627026671,8,1,2128,307.50,1257,871,266,0
1627026672,8,1,2104,307.50,1250,854,263,0
1627026673,8,1,2168,307.50,1314,854,271,0
1627026674,8,1,2120,307.49,1263,857,265,0
1627026675,8,1,2128,307.49,1278,850,266,0
1627026676,8,1,2128,307.48,1243,885,266,0
1627026677,8,1,2128,307.48,1270,858,266,0
1627026678,8,1,2096,307.48,1271,825,262,0
1627026679,8,1,2168,307.47,1336,832,271,0
1627026680,8,1,2128,307.47,1262,866,266,0
1627026681,8,1,2128,307.46,1246,882,266,0
1627026682,8,1,2096,307.46,1285,811,262,0
1627026683,8,1,2168,307.46,1330,838,271,0
1627026684,8,1,2128,307.45,1259,869,266,0
1627026685,8,1,2128,307.45,1260,868,266,0
1627026686,8,1,2120,307.44,1274,846,265,0
1627026687,8,1,2128,307.43,1266,862,266,0
